"ensembl.transcript"	"ensembl.gene"	"gene.symbol"	"entrezID"	"refseqID"	"unigeneID"	"chrom"	"startsite"	"tiss.number"	"tissues"	"max.tissue"
"ENST00000525514"	"ENSG00000118513"	"MYB"	"4602"	"Hs.606320/Hs.626299/Hs.721437"	"Hs.606320/Hs.626299/Hs.721437"	"6"	"135502453"	"1"	"BM-CD105+Endothelial/BM-CD34+/thymus/leukemialymphoblastic(molt4)"	"leukemialymphoblastic(molt4)"
"ENST00000525532"	"ENSG00000137642"	"SORL1"	"6653"	"Hs.368592/Hs.627522"	"Hs.368592/Hs.627522"	"11"	"121322912"	"1"	"whole blood/721_B_lymphoblasts/PB-CD4+Tcells/PB-CD8+Tcells"	"whole blood"
"ENST00000525566"	"ENSG00000198431"	"TXNRD1"	"7296"	"Hs.654922/Hs.728817/Hs.741567"	"Hs.654922/Hs.728817/Hs.741567"	"12"	"104609557"	"1"	"SmoothMuscle/CardiacMyocytes"	"SmoothMuscle"
"ENST00000525708"	"ENSG00000162174"	"ASRGL1"	"80150"	"Hs.623039/Hs.710746"	"Hs.623039/Hs.710746"	"11"	"62104920"	"1"	"testis"	"testis"
"ENST00000525724"	"ENSG00000110719"	"TCIRG1"	"10312"	"Hs.495985/Hs.735698"	"Hs.495985/Hs.735698"	"11"	"67806483"	"1"	"PB-BDCA4+Dentritic_Cells/whole blood/PB-CD56+NKCells/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000525736"	"ENSG00000149084"	"HSD17B12"	"51144"	"Hs.132513"	"Hs.132513"	"11"	"43577986"	"1"	"adipocyte"	"adipocyte"
"ENST00000525763"	"ENSG00000085063"	"CD59"	"966"	"Hs.278573/Hs.610292"	"Hs.278573/Hs.610292"	"11"	"33719807"	"2"	"bronchialepithelialcells/placenta/SmoothMuscle/CardiacMyocytes"	"placenta"
"ENST00000525807"	"ENSG00000103811"	"CTSH"	"1512"	"Hs.148641/Hs.669607"	"Hs.148641/Hs.669607"	"15"	"79213400"	"1"	"721_B_lymphoblasts/PB-CD19+Bcells/PB-CD14+Monocytes/Lung/BM-CD33+Myeloid"	"Lung"
"ENST00000525820"	"ENSG00000187021"	"PNLIPRP1"	"5407"	"Hs.73923"	"Hs.73923"	"10"	"118349897"	"1"	"Pancreas/PancreaticIslets"	"Pancreas"
"ENST00000525823"	"ENSG00000109846"	"CRYAB"	"1410"	""	""	"11"	"111779289"	"2"	"Hypothalamus/OccipitalLobe/OlfactoryBulb/PrefrontalCortex/Thalamus/WholeBrain/caudatenucleus/spinalcord/Heart"	"Heart"
"ENST00000525825"	"ENSG00000137752"	"CASP1"	"834"	"Hs.2490"	"Hs.2490"	"11"	"104896170"	"1"	"whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000525876"	"ENSG00000149257"	"SERPINH1"	"871"	"Hs.596449/Hs.628639"	"Hs.596449/Hs.628639"	"11"	"75273101"	"1"	"SmoothMuscle/CardiacMyocytes"	"SmoothMuscle"
"ENST00000525933"	"ENSG00000149273"	"RPS3"	"6188"	"Hs.609293/Hs.617361/Hs.718347"	"Hs.609293/Hs.617361/Hs.718347"	"11"	"75110530"	"3"	"PB-BDCA4+Dentritic_Cells/bronchialepithelialcells/BM-CD105+Endothelial/BM-CD34+/BM-CD71+EarlyErythroid/whole blood/721_B_lymphoblasts/PB-CD19+Bcells/PB-CD4+Tcells/PB-CD56+NKCells/PB-CD8+Tcells/PB-CD14+Monocytes/SmoothMuscle/BM-CD33+Myeloid/thymus/leukemiachronicmyelogenous(k562)/leukemialymphoblastic(molt4)/leukemiapromyelocytic(hl60)/lymphomaburkittsDaudi"	"BM-CD34+"
"ENST00000525934"	"ENSG00000170290"	"SLN"	"6588"	""	""	"11"	"107578104"	"3"	"SkeletalMuscle/tongue"	"SkeletalMuscle"
"ENST00000525955"	"ENSG00000186652"	"PRG2"	"5553"	""	""	"11"	"57154267"	"2"	"bonemarrow/placenta"	"placenta"
"ENST00000525962"	"ENSG00000069702"	"TGFBR3"	"7049"	"Hs.482390/Hs.739252"	"Hs.482390/Hs.739252"	"1"	"92145902"	"2"	"Ovary/placenta/PB-CD56+NKCells"	"placenta"
"ENST00000525991"	"ENSG00000138115"	"CYP2C8"	"1558"	"Hs.629316/Hs.709188"	"Hs.629316/Hs.709188"	"10"	"96796530"	"1"	"Liver"	"Liver"
"ENST00000526004"	"ENSG00000100453"	"GZMB"	"3002"	""	""	"14"	"25100160"	"1"	"PB-BDCA4+Dentritic_Cells/whole blood/PB-CD56+NKCells"	"PB-BDCA4+Dentritic_Cells"
"ENST00000526014"	"ENSG00000137726"	"FXYD6"	"100533181/53826"	""	""	"11"	"117707693"	"1"	"Amygdala/OccipitalLobe/PrefrontalCortex/WholeBrain/fetalbrain"	"WholeBrain"
"ENST00000526018"	"ENSG00000115523"	"GNLY"	"10578"	""	""	"2"	"85912298"	"1"	"whole blood/PB-CD4+Tcells/PB-CD56+NKCells/PB-CD8+Tcells"	"PB-CD56+NKCells"
"ENST00000526048"	"ENSG00000149809"	"TM7SF2"	"7108"	"Hs.31130"	"Hs.31130"	"11"	"64879317"	"1"	"adrenalgland"	"adrenalgland"
"ENST00000526072"	"ENSG00000110651"	"CD81"	"975"	"Hs.54457"	"Hs.54457"	"11"	"2397407"	"4"	"Uterus/Lung/Liver/Thyroid"	"Lung"
"ENST00000526085"	"ENSG00000149809"	"TM7SF2"	"7108"	"Hs.31130"	"Hs.31130"	"11"	"64879317"	"1"	"adrenalgland"	"adrenalgland"
"ENST00000526167"	"ENSG00000109846"	"CRYAB"	"1410"	""	""	"11"	"111779289"	"2"	"Hypothalamus/OlfactoryBulb/PrefrontalCortex/Thalamus/WholeBrain/caudatenucleus/spinalcord/Heart"	"Heart"
"ENST00000526180"	"ENSG00000109846"	"CRYAB"	"1410"	""	""	"11"	"111779289"	"3"	"CerebellumPeduncles/Hypothalamus/MedullaOblongata/OccipitalLobe/OlfactoryBulb/ParietalLobe/PrefrontalCortex/Thalamus/WholeBrain/caudatenucleus/cerebellum/spinalcord/adipocyte/Heart"	"Heart"
"ENST00000526223"	"ENSG00000187021"	"PNLIPRP1"	"5407"	"Hs.73923"	"Hs.73923"	"10"	"118349897"	"1"	"Pancreas/PancreaticIslets"	"Pancreas"
"ENST00000526248"	"ENSG00000149273"	"RPS3"	"6188"	"Hs.609293/Hs.617361/Hs.718347"	"Hs.609293/Hs.617361/Hs.718347"	"11"	"75110530"	"2"	"PB-BDCA4+Dentritic_Cells/bronchialepithelialcells/BM-CD105+Endothelial/BM-CD34+/721_B_lymphoblasts/PB-CD19+Bcells/PB-CD4+Tcells/PB-CD56+NKCells/PB-CD8+Tcells/PB-CD14+Monocytes/SmoothMuscle/thymus/leukemiachronicmyelogenous(k562)/leukemiapromyelocytic(hl60)/lymphomaburkittsDaudi"	"PB-CD8+Tcells"
"ENST00000526285"	"ENSG00000173020"	"ADRBK1"	"156"	"Hs.83636/Hs.624006"	"Hs.83636/Hs.624006"	"11"	"67033881"	"1"	"PB-BDCA4+Dentritic_Cells/BM-CD34+/whole blood/PB-CD19+Bcells/PB-CD56+NKCells/PB-CD8+Tcells/PB-CD14+Monocytes/BM-CD33+Myeloid"	"whole blood"
"ENST00000526320"	"ENSG00000118513"	"MYB"	"4602"	"Hs.606320/Hs.626299/Hs.721437"	"Hs.606320/Hs.626299/Hs.721437"	"6"	"135502453"	"1"	"BM-CD105+Endothelial/BM-CD34+/thymus/leukemialymphoblastic(molt4)"	"leukemialymphoblastic(molt4)"
"ENST00000526338"	"ENSG00000185803"	"SLC52A2"	"79581"	"Hs.6459"	"Hs.6459"	"8"	"145577795"	"1"	"BM-CD71+EarlyErythroid/bonemarrow"	"BM-CD71+EarlyErythroid"
"ENST00000526390"	"ENSG00000198431"	"TXNRD1"	"7296"	"Hs.654922/Hs.728817/Hs.741567"	"Hs.654922/Hs.728817/Hs.741567"	"12"	"104609557"	"1"	"SmoothMuscle/CardiacMyocytes"	"SmoothMuscle"
"ENST00000526481"	"ENSG00000164733"	"CTSB"	"1508"	"Hs.520898"	"Hs.520898"	"8"	"11700033"	"1"	"fetalThyroid/Thyroid"	"Thyroid"
"ENST00000526507"	"ENSG00000149557"	"FEZ1"	"9638"	"Hs.224008/Hs.732083"	"Hs.224008/Hs.732083"	"11"	"125315646"	"1"	"Amygdala/CerebellumPeduncles/CingulateCortex/Hypothalamus/MedullaOblongata/OccipitalLobe/OlfactoryBulb/ParietalLobe/PrefrontalCortex/Thalamus/WholeBrain/caudatenucleus/cerebellum/spinalcord/fetalbrain/bronchialepithelialcells"	"spinalcord"
"ENST00000526561"	"ENSG00000167286"	"CD3D"	"915"	""	""	"11"	"118209669"	"3"	"whole blood/PB-CD4+Tcells/PB-CD8+Tcells/lymphnode/thymus/leukemialymphoblastic(molt4)"	"thymus"
"ENST00000526568"	"ENSG00000137752"	"CASP1"	"834"	"Hs.2490"	"Hs.2490"	"11"	"104896170"	"1"	"whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000526608"	"ENSG00000149273"	"RPS3"	"6188"	"Hs.609293/Hs.617361/Hs.718347"	"Hs.609293/Hs.617361/Hs.718347"	"11"	"75110530"	"3"	"PB-BDCA4+Dentritic_Cells/bronchialepithelialcells/BM-CD105+Endothelial/BM-CD34+/BM-CD71+EarlyErythroid/whole blood/721_B_lymphoblasts/PB-CD19+Bcells/PB-CD4+Tcells/PB-CD56+NKCells/PB-CD8+Tcells/PB-CD14+Monocytes/SmoothMuscle/BM-CD33+Myeloid/thymus/leukemiachronicmyelogenous(k562)/leukemialymphoblastic(molt4)/leukemiapromyelocytic(hl60)/lymphomaburkittsDaudi"	"BM-CD34+"
"ENST00000526638"	"ENSG00000149257"	"SERPINH1"	"871"	"Hs.596449/Hs.628639"	"Hs.596449/Hs.628639"	"11"	"75273101"	"1"	"SmoothMuscle/CardiacMyocytes"	"SmoothMuscle"
"ENST00000526668"	"ENSG00000161016"	"RPL8"	"6132"	"Hs.690431"	"Hs.690431"	"8"	"146015150"	"1"	"PB-BDCA4+Dentritic_Cells/bronchialepithelialcells/BM-CD105+Endothelial/BM-CD34+/721_B_lymphoblasts/PB-CD19+Bcells/PB-CD4+Tcells/PB-CD8+Tcells/PB-CD14+Monocytes/Lung/lymphomaburkittsDaudi/lymphomaburkittsRaji"	"PB-CD19+Bcells"
"ENST00000526691"	"ENSG00000198431"	"TXNRD1"	"7296"	"Hs.654922/Hs.728817/Hs.741567"	"Hs.654922/Hs.728817/Hs.741567"	"12"	"104609557"	"1"	"SmoothMuscle/CardiacMyocytes"	"SmoothMuscle"
"ENST00000526767"	"ENSG00000205649"	"HTN3"	"3347"	"Hs.662102"	"Hs.662102"	"4"	"70894130"	"3"	"Thalamus/salivarygland/Thyroid"	"salivarygland"
"ENST00000526779"	"ENSG00000185803"	"SLC52A2"	"79581"	"Hs.6459"	"Hs.6459"	"8"	"145577795"	"1"	"BM-CD71+EarlyErythroid/bonemarrow"	"BM-CD71+EarlyErythroid"
"ENST00000526809"	"ENSG00000149809"	"TM7SF2"	"7108"	"Hs.31130"	"Hs.31130"	"11"	"64879317"	"1"	"adrenalgland"	"adrenalgland"
"ENST00000526814"	"ENSG00000138115"	"CYP2C8"	"1558"	"Hs.629316/Hs.709188"	"Hs.629316/Hs.709188"	"10"	"96796530"	"1"	"Liver"	"Liver"
"ENST00000526838"	"ENSG00000104529"	"EEF1D"	"1936"	"Hs.601547/Hs.703306/Hs.722687/Hs.732724"	"Hs.601547/Hs.703306/Hs.722687/Hs.732724"	"8"	"144661867"	"1"	"PB-BDCA4+Dentritic_Cells/PB-CD19+Bcells/PB-CD4+Tcells/PB-CD8+Tcells/thymus"	"PB-CD19+Bcells"
"ENST00000526889"	"ENSG00000118513"	"MYB"	"4602"	"Hs.606320/Hs.626299/Hs.721437"	"Hs.606320/Hs.626299/Hs.721437"	"6"	"135502453"	"1"	"BM-CD105+Endothelial/BM-CD34+/thymus/leukemialymphoblastic(molt4)"	"leukemialymphoblastic(molt4)"
"ENST00000526927"	"ENSG00000168056"	"LTBP3"	"4054"	"Hs.289019"	"Hs.289019"	"11"	"65306276"	"1"	"Thyroid"	"Thyroid"
"ENST00000527041"	"ENSG00000197971"	"MBP"	"4155"	"Hs.607968/Hs.551713"	"Hs.607968/Hs.551713"	"18"	"74690783"	"1"	"CerebellumPeduncles/CingulateCortex/Hypothalamus/MedullaOblongata/OccipitalLobe/OlfactoryBulb/ParietalLobe/Pons/PrefrontalCortex/TemporalLobe/Thalamus/WholeBrain/caudatenucleus/cerebellum/globuspallidus/subthalamicnucleus/spinalcord"	"OccipitalLobe"
"ENST00000527125"	"ENSG00000166257"	"SCN3B"	"55800"	"Hs.595649/Hs.4865"	"Hs.595649/Hs.4865"	"11"	"123499895"	"1"	"Amygdala/OccipitalLobe/PrefrontalCortex/WholeBrain/fetalbrain"	"fetalbrain"
"ENST00000527132"	"ENSG00000050165"	"DKK3"	"27122"	"Hs.292156"	"Hs.292156"	"11"	"11984653"	"1"	"Amygdala/Hypothalamus/PrefrontalCortex/WholeBrain/caudatenucleus"	"Amygdala"
"ENST00000527211"	"ENSG00000149091"	"DGKZ"	"8525"	"Hs.572253/Hs.502461"	"Hs.572253/Hs.502461"	"11"	"46354455"	"1"	"Amygdala/CingulateCortex/OccipitalLobe/PrefrontalCortex/TemporalLobe/WholeBrain/PB-BDCA4+Dentritic_Cells/BM-CD34+/PB-CD4+Tcells/PB-CD56+NKCells/PB-CD8+Tcells/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-CD56+NKCells"
"ENST00000527350"	"ENSG00000149557"	"FEZ1"	"9638"	"Hs.224008/Hs.732083"	"Hs.224008/Hs.732083"	"11"	"125315646"	"1"	"Amygdala/CerebellumPeduncles/CingulateCortex/Hypothalamus/MedullaOblongata/OccipitalLobe/OlfactoryBulb/ParietalLobe/PrefrontalCortex/Thalamus/WholeBrain/caudatenucleus/cerebellum/spinalcord/fetalbrain"	"spinalcord"
"ENST00000527420"	"ENSG00000138115"	"CYP2C8"	"1558"	"Hs.629316/Hs.709188"	"Hs.629316/Hs.709188"	"10"	"96796530"	"1"	"Liver"	"Liver"
"ENST00000527446"	"ENSG00000149273"	"RPS3"	"6188"	"Hs.609293/Hs.617361/Hs.718347"	"Hs.609293/Hs.617361/Hs.718347"	"11"	"75110530"	"3"	"PB-BDCA4+Dentritic_Cells/bronchialepithelialcells/BM-CD105+Endothelial/BM-CD34+/BM-CD71+EarlyErythroid/whole blood/721_B_lymphoblasts/PB-CD19+Bcells/PB-CD4+Tcells/PB-CD56+NKCells/PB-CD8+Tcells/PB-CD14+Monocytes/SmoothMuscle/BM-CD33+Myeloid/thymus/leukemiachronicmyelogenous(k562)/leukemialymphoblastic(molt4)/leukemiapromyelocytic(hl60)/lymphomaburkittsDaudi"	"BM-CD34+"
"ENST00000527556"	"ENSG00000110169"	"HPX"	"3263"	"Hs.426485"	"Hs.426485"	"11"	"6452279"	"1"	"fetalliver/Liver"	"Liver"
"ENST00000527577"	"ENSG00000085063"	"CD59"	"966"	"Hs.278573/Hs.610292"	"Hs.278573/Hs.610292"	"11"	"33719807"	"2"	"bronchialepithelialcells/placenta/SmoothMuscle/CardiacMyocytes"	"placenta"
"ENST00000527625"	"ENSG00000137752"	"CASP1"	"834"	"Hs.2490"	"Hs.2490"	"11"	"104896170"	"1"	"whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000527649"	"ENSG00000137642"	"SORL1"	"6653"	"Hs.368592/Hs.627522"	"Hs.368592/Hs.627522"	"11"	"121322912"	"1"	"whole blood/721_B_lymphoblasts/PB-CD4+Tcells/PB-CD8+Tcells"	"whole blood"
"ENST00000527662"	"ENSG00000159176"	"CSRP1"	"1465"	"Hs.108080/Hs.630420"	"Hs.108080/Hs.630420"	"1"	"201452658"	"1"	"Uterus"	"Uterus"
"ENST00000527688"	"ENSG00000198431"	"TXNRD1"	"7296"	"Hs.654922/Hs.728817/Hs.741567"	"Hs.654922/Hs.728817/Hs.741567"	"12"	"104609557"	"1"	"SmoothMuscle/CardiacMyocytes"	"SmoothMuscle"
"ENST00000527715"	"ENSG00000103811"	"CTSH"	"1512"	"Hs.148641/Hs.669607"	"Hs.148641/Hs.669607"	"15"	"79213400"	"1"	"721_B_lymphoblasts/PB-CD19+Bcells/PB-CD14+Monocytes/Lung/BM-CD33+Myeloid"	"Lung"
"ENST00000527717"	"ENSG00000137726"	"FXYD6"	"100533181/53826"	""	""	"11"	"117707693"	"1"	"Amygdala/OccipitalLobe/PrefrontalCortex/WholeBrain/fetalbrain"	"WholeBrain"
"ENST00000527741"	"ENSG00000104529"	"EEF1D"	"1936"	"Hs.601547/Hs.703306/Hs.722687/Hs.732724"	"Hs.601547/Hs.703306/Hs.722687/Hs.732724"	"8"	"144661867"	"1"	"PB-BDCA4+Dentritic_Cells/PB-CD19+Bcells/PB-CD4+Tcells/PB-CD8+Tcells/thymus"	"PB-CD19+Bcells"
"ENST00000527899"	"ENSG00000109846"	"CRYAB"	"1410"	""	""	"11"	"111779289"	"3"	"CerebellumPeduncles/Hypothalamus/MedullaOblongata/OccipitalLobe/OlfactoryBulb/ParietalLobe/PrefrontalCortex/Thalamus/WholeBrain/caudatenucleus/cerebellum/spinalcord/adipocyte/Heart"	"Heart"
"ENST00000527926"	"ENSG00000085063"	"CD59"	"966"	"Hs.278573/Hs.610292"	"Hs.278573/Hs.610292"	"11"	"33719807"	"2"	"bronchialepithelialcells/placenta/SmoothMuscle/CardiacMyocytes"	"placenta"
"ENST00000527934"	"ENSG00000137642"	"SORL1"	"6653"	"Hs.368592/Hs.627522"	"Hs.368592/Hs.627522"	"11"	"121322912"	"1"	"whole blood/721_B_lymphoblasts/PB-CD4+Tcells/PB-CD8+Tcells"	"whole blood"
"ENST00000527950"	"ENSG00000109846"	"CRYAB"	"1410"	""	""	"11"	"111779289"	"3"	"CerebellumPeduncles/Hypothalamus/MedullaOblongata/OccipitalLobe/OlfactoryBulb/ParietalLobe/PrefrontalCortex/Thalamus/WholeBrain/caudatenucleus/cerebellum/spinalcord/adipocyte/Heart"	"Heart"
"ENST00000527953"	"ENSG00000138115"	"CYP2C8"	"1558"	"Hs.629316/Hs.709188"	"Hs.629316/Hs.709188"	"10"	"96796530"	"1"	"Liver"	"Liver"
"ENST00000527968"	"ENSG00000149809"	"TM7SF2"	"7108"	"Hs.31130"	"Hs.31130"	"11"	"64879317"	"1"	"adrenalgland"	"adrenalgland"
"ENST00000527975"	"ENSG00000197971"	"MBP"	"4155"	"Hs.607968/Hs.551713"	"Hs.607968/Hs.551713"	"18"	"74690783"	"2"	"Amygdala/CerebellumPeduncles/CingulateCortex/Hypothalamus/MedullaOblongata/OccipitalLobe/OlfactoryBulb/ParietalLobe/Pons/PrefrontalCortex/TemporalLobe/Thalamus/WholeBrain/caudatenucleus/cerebellum/globuspallidus/subthalamicnucleus/spinalcord/dorsal root ganglion"	"spinalcord"
"ENST00000527979"	"ENSG00000137752"	"CASP1"	"834"	"Hs.2490"	"Hs.2490"	"11"	"104896170"	"1"	"whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000528003"	"ENSG00000205649"	"HTN3"	"3347"	"Hs.662102"	"Hs.662102"	"4"	"70894130"	"3"	"Thalamus/salivarygland/Thyroid"	"salivarygland"
"ENST00000528014"	"ENSG00000137731"	"FXYD2"	"486"	"Hs.666543/Hs.737551"	"Hs.666543/Hs.737551"	"11"	"117671559"	"1"	"leukemialymphoblastic(molt4)/kidney"	"kidney"
"ENST00000528052"	"ENSG00000187021"	"PNLIPRP1"	"5407"	"Hs.73923"	"Hs.73923"	"10"	"118349897"	"1"	"Pancreas/PancreaticIslets"	"Pancreas"
"ENST00000528097"	"ENSG00000177156"	"TALDO1"	"6888"	""	""	"11"	"747329"	"1"	"BM-CD105+Endothelial/BM-CD71+EarlyErythroid/whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"whole blood"
"ENST00000528158"	"ENSG00000149294"	"NCAM1"	"4684"	"Hs.733031"	"Hs.733031"	"11"	"112831997"	"1"	"Hypothalamus/fetalbrain"	"fetalbrain"
"ENST00000528160"	"ENSG00000197971"	"MBP"	"4155"	"Hs.607968/Hs.551713"	"Hs.607968/Hs.551713"	"18"	"74690783"	"1"	"Amygdala/CerebellumPeduncles/CingulateCortex/Hypothalamus/MedullaOblongata/OccipitalLobe/OlfactoryBulb/ParietalLobe/Pons/PrefrontalCortex/TemporalLobe/Thalamus/WholeBrain/caudatenucleus/cerebellum/globuspallidus/subthalamicnucleus/spinalcord"	"spinalcord"
"ENST00000528173"	"ENSG00000149091"	"DGKZ"	"8525"	"Hs.572253/Hs.502461"	"Hs.572253/Hs.502461"	"11"	"46354455"	"1"	"Amygdala/CingulateCortex/OccipitalLobe/PrefrontalCortex/TemporalLobe/WholeBrain/PB-BDCA4+Dentritic_Cells/BM-CD34+/PB-CD4+Tcells/PB-CD56+NKCells/PB-CD8+Tcells/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-CD56+NKCells"
"ENST00000528295"	"ENSG00000154096"	"THY1"	"7070"	"Hs.644697/Hs.744179"	"Hs.644697/Hs.744179"	"11"	"119288090"	"2"	"Amygdala/OccipitalLobe/PrefrontalCortex/WholeBrain/adipocyte"	"WholeBrain"
"ENST00000528313"	"ENSG00000156738"	"MS4A1"	"931"	"Hs.438040/Hs.712553"	"Hs.438040/Hs.712553"	"11"	"60223225"	"1"	"721_B_lymphoblasts/PB-CD19+Bcells/lymphnode/Tonsil/leukemiapromyelocytic(hl60)/lymphomaburkittsDaudi"	"PB-CD19+Bcells"
"ENST00000528331"	"ENSG00000147642"	"SYBU"	"55638"	"Hs.390738"	"Hs.390738"	"8"	"110586207"	"1"	"PrefrontalCortex/WholeBrain/fetalbrain"	"fetalbrain"
"ENST00000528406"	"ENSG00000126883"	"NUP214"	"8021"	"Hs.654530/Hs.671104"	"Hs.654530/Hs.671104"	"9"	"134000948"	"1"	"whole blood/PB-CD14+Monocytes"	"PB-CD14+Monocytes"
"ENST00000528492"	"ENSG00000110717"	"NDUFS8"	"102465669/100616403/4728"	"Hs.90443"	"Hs.90443"	"11"	"67798084"	"1"	"Heart"	"Heart"
"ENST00000528516"	"ENSG00000168056"	"LTBP3"	"4054"	"Hs.289019"	"Hs.289019"	"11"	"65306276"	"1"	"Thyroid"	"Thyroid"
"ENST00000528522"	"ENSG00000154096"	"THY1"	"7070"	"Hs.644697/Hs.744179"	"Hs.644697/Hs.744179"	"11"	"119288090"	"1"	"PrefrontalCortex/WholeBrain"	"WholeBrain"
"ENST00000528583"	"ENSG00000129151"	"BBOX1"	"8424"	"Hs.591996/Hs.144845"	"Hs.591996/Hs.144845"	"11"	"27062272"	"1"	"kidney"	"kidney"
"ENST00000528610"	"ENSG00000104529"	"EEF1D"	"1936"	"Hs.601547/Hs.703306/Hs.722687/Hs.732724"	"Hs.601547/Hs.703306/Hs.722687/Hs.732724"	"8"	"144661867"	"1"	"PB-BDCA4+Dentritic_Cells/PB-CD19+Bcells/PB-CD4+Tcells/PB-CD8+Tcells/thymus"	"PB-CD19+Bcells"
"ENST00000528628"	"ENSG00000109846"	"CRYAB"	"1410"	""	""	"11"	"111779289"	"3"	"Amygdala/CerebellumPeduncles/Hypothalamus/MedullaOblongata/OccipitalLobe/OlfactoryBulb/ParietalLobe/PrefrontalCortex/Thalamus/WholeBrain/caudatenucleus/cerebellum/spinalcord/adipocyte/Heart"	"Heart"
"ENST00000528647"	"ENSG00000147642"	"SYBU"	"55638"	"Hs.390738"	"Hs.390738"	"8"	"110586207"	"1"	"PrefrontalCortex/WholeBrain/fetalbrain"	"fetalbrain"
"ENST00000528655"	"ENSG00000148926"	"ADM"	"133"	"Hs.441047"	"Hs.441047"	"11"	"10326227"	"3"	"adipocyte/placenta/Lung"	"placenta"
"ENST00000528662"	"ENSG00000118113"	"MMP8"	"4317"	"Hs.161839"	"Hs.161839"	"11"	"102582526"	"1"	"bonemarrow"	"bonemarrow"
"ENST00000528699"	"ENSG00000213445"	"SIPA1"	"6494"	"Hs.530477"	"Hs.530477"	"11"	"65405568"	"1"	"whole blood"	"whole blood"
"ENST00000528700"	"ENSG00000085063"	"CD59"	"966"	"Hs.278573/Hs.610292"	"Hs.278573/Hs.610292"	"11"	"33719807"	"2"	"bronchialepithelialcells/placenta/SmoothMuscle/CardiacMyocytes"	"placenta"
"ENST00000528780"	"ENSG00000185885"	"IFITM1"	"8519"	""	""	"11"	"313506"	"1"	"whole blood/721_B_lymphoblasts/PB-CD4+Tcells/PB-CD56+NKCells/PB-CD8+Tcells/leukemiachronicmyelogenous(k562)"	"PB-CD56+NKCells"
"ENST00000528802"	"ENSG00000149809"	"TM7SF2"	"7108"	"Hs.31130"	"Hs.31130"	"11"	"64879317"	"1"	"adrenalgland"	"adrenalgland"
"ENST00000528863"	"ENSG00000149557"	"FEZ1"	"9638"	"Hs.224008/Hs.732083"	"Hs.224008/Hs.732083"	"11"	"125315646"	"1"	"Amygdala/CerebellumPeduncles/Hypothalamus/MedullaOblongata/OccipitalLobe/OlfactoryBulb/ParietalLobe/PrefrontalCortex/Thalamus/WholeBrain/caudatenucleus/cerebellum/spinalcord/fetalbrain"	"WholeBrain"
"ENST00000528909"	"ENSG00000203857"	"HSD3B1"	"3283"	""	""	"1"	"120049821"	"1"	"placenta"	"placenta"
"ENST00000528957"	"ENSG00000161016"	"RPL8"	"6132"	"Hs.690431"	"Hs.690431"	"8"	"146015150"	"1"	"PB-BDCA4+Dentritic_Cells/bronchialepithelialcells/BM-CD105+Endothelial/BM-CD34+/721_B_lymphoblasts/PB-CD19+Bcells/PB-CD4+Tcells/PB-CD8+Tcells/PB-CD14+Monocytes/Lung/lymphomaburkittsDaudi/lymphomaburkittsRaji"	"PB-CD19+Bcells"
"ENST00000528961"	"ENSG00000109846"	"CRYAB"	"1410"	""	""	"11"	"111779289"	"2"	"Hypothalamus/OlfactoryBulb/PrefrontalCortex/Thalamus/WholeBrain/caudatenucleus/spinalcord/Heart"	"Heart"
"ENST00000528974"	"ENSG00000137752"	"CASP1"	"834"	"Hs.2490"	"Hs.2490"	"11"	"104896170"	"1"	"whole blood/PB-CD14+Monocytes/BM-CD33+Myeloid"	"PB-CD14+Monocytes"
"ENST00000528987"	"ENSG00000085063"	"CD59"	"966"	"Hs.278573/Hs.610292"	"Hs.278573/Hs.610292"	"11"	"33719807"	"2"	"bronchialepithelialcells/placenta/SmoothMuscle/CardiacMyocytes"	"placenta"
"ENST00000528996"	"ENSG00000149131"	"SERPING1"	"710"	"Hs.384598"	"Hs.384598"	"11"	"57364860"	"4"	"adipocyte/Ovary/Lung/Liver"	"Liver"
"ENST00000529007"	"ENSG00000104529"	"EEF1D"	"1936"	"Hs.601547/Hs.703306/Hs.722687/Hs.732724"	"Hs.601547/Hs.703306/Hs.722687/Hs.732724"	"8"	"144661867"	"1"	"PB-BDCA4+Dentritic_Cells/PB-CD19+Bcells/PB-CD4+Tcells/PB-CD8+Tcells/thymus"	"PB-CD19+Bcells"
"ENST00000529037"	"ENSG00000110169"	"HPX"	"3263"	"Hs.426485"	"Hs.426485"	"11"	"6452279"	"1"	"fetalliver/Liver"	"Liver"
