"ensembl.transcript"	"ensembl.gene"	"gene.symbol"	"entrezID"	"refseqID"	"unigeneID"	"chrom"	"startsite"	"tiss.number"	"tissues"	"max.tissue"
"ENST00000582281"	"ENSG00000166342"	"NETO1"	"81832"	""	""	"18"	"70409549"	"1"	"parietal_lobe/temporal_lobe"	"parietal_lobe"
"ENST00000582287"	"ENSG00000105655"	"ISYNA1"	"51477"	"Hs.405873/Hs.744478"	"Hs.405873/Hs.744478"	"19"	"18545198"	"2"	"coronary_artery/testes"	"testes"
"ENST00000582297"	"ENSG00000008283"	"CYB561"	"1534"	"Hs.355264/Hs.623628"	"Hs.355264/Hs.623628"	"17"	"61509665"	"1"	"prostate_gland"	"prostate_gland"
"ENST00000582328"	"ENSG00000167419"	"LPO"	"4025"	"Hs.234742/Hs.630729"	"Hs.234742/Hs.630729"	"17"	"56295909"	"3"	"bronchus/salivary_gland/trachea"	"salivary_gland"
"ENST00000582329"	"ENSG00000264538"	""	"NA"	"Hs.628886"	"Hs.628886"	"17"	"29036317"	"1"	"cerebellum"	"cerebellum"
"ENST00000582358"	"ENSG00000173838"	"MARCH10"	"162333"	"Hs.665663/Hs.710548"	"Hs.665663/Hs.710548"	"17"	"60778675"	"1"	"testes"	"testes"
"ENST00000582365"	"ENSG00000150656"	"CNDP1"	"84735"	"Hs.400613/Hs.631193/Hs.640886"	"Hs.400613/Hs.631193/Hs.640886"	"18"	"72201675"	"2"	"amygdala/putamen/accumbens/corpus_callosum/cerebral_cortex/frontal_lobe/hippocampus/hypothalamus/midbrain/medulla/liver/parietal_lobe/nodose_nucleus/occipital_lobe/spinal_cord/subthalamic_nucleus/substantia_nigra/temporal_lobe/thalamus/ventral_tegmental_area/vestibular_nuclei_superior"	"nodose_nucleus"
"ENST00000582393"	"ENSG00000073350"	"LLGL2"	"3993"	"Hs.514477"	"Hs.514477"	"17"	"73521161"	"2"	"kidney_medulla/stomach_pyloric"	"kidney_medulla"
"ENST00000582415"	"ENSG00000143450"	"OAZ3"	"51686"	"Hs.587578/Hs.713789"	"Hs.587578/Hs.713789"	"1"	"151735445"	"2"	"prostate_gland/testes"	"testes"
"ENST00000582454"	"ENSG00000262747"	"AMZ2"	"51321"	"Hs.293560"	"Hs.293560"	"HG747_PATCH"	"66243690"	"1"	"testes"	"testes"
"ENST00000582459"	"ENSG00000141295"	"SCRN2"	"90507"	"Hs.239718"	"Hs.239718"	"17"	"45915058"	"2"	"adipose_tissue_omental/kidney_cortex"	"adipose_tissue_omental"
"ENST00000582461"	"ENSG00000150656"	"CNDP1"	"84735"	"Hs.400613/Hs.631193/Hs.640886"	"Hs.400613/Hs.631193/Hs.640886"	"18"	"72201675"	"2"	"amygdala/putamen/accumbens/corpus_callosum/cerebral_cortex/frontal_lobe/hippocampus/hypothalamus/midbrain/medulla/liver/parietal_lobe/nodose_nucleus/occipital_lobe/spinal_cord/subthalamic_nucleus/substantia_nigra/temporal_lobe/thalamus/ventral_tegmental_area/vestibular_nuclei_superior"	"nodose_nucleus"
"ENST00000582462"	"ENSG00000262747"	"AMZ2"	"51321"	"Hs.293560"	"Hs.293560"	"HG747_PATCH"	"66243690"	"1"	"testes"	"testes"
"ENST00000582494"	"ENSG00000134504"	"KCTD1"	"284252"	"Hs.526630"	"Hs.526630"	"18"	"24034874"	"4"	"putamen/esophagus/oral_mucosa/vulva"	"putamen"
"ENST00000582544"	"ENSG00000067191"	"CACNB1"	"782"	"Hs.635"	"Hs.635"	"17"	"37329709"	"2"	"skeletal_muscle/tongue_main_corpus"	"skeletal_muscle"
"ENST00000582553"	"ENSG00000005243"	"COPZ2"	"51226"	"Hs.408434"	"Hs.408434"	"17"	"46103533"	"1"	"saphenous_vein"	"saphenous_vein"
"ENST00000582568"	"ENSG00000173838"	"MARCH10"	"162333"	"Hs.665663/Hs.710548"	"Hs.665663/Hs.710548"	"17"	"60778675"	"1"	"testes"	"testes"
"ENST00000582575"	"ENSG00000242220"	"TCP10L"	"140290"	""	""	"21"	"33948862"	"1"	"testes"	"testes"
"ENST00000582594"	"ENSG00000154845"	"PPP4R1"	"9989"	"Hs.743236"	"Hs.743236"	"18"	"9546789"	"2"	"esophagus/oral_mucosa"	"esophagus"
"ENST00000582596"	"ENSG00000263961"	"C1orf186"	"101929219/440712"	"Hs.606211/Hs.662248"	"Hs.606211/Hs.662248"	"HG1293_PATCH"	"206098792"	"2"	"endometrium/kidney_cortex/kidney_medulla"	"endometrium"
"ENST00000582613"	"ENSG00000169738"	"DCXR"	"51181"	""	""	"17"	"79993012"	"3"	"kidney_cortex/liver/prostate_gland"	"liver"
"ENST00000582715"	"ENSG00000141526"	"SLC16A3"	"102465472/9123"	"Hs.500761/Hs.641748"	"Hs.500761/Hs.641748"	"17"	"80186273"	"1"	"salivary_gland"	"salivary_gland"
"ENST00000582740"	"ENSG00000121101"	"TEX14"	"56155"	"Hs.390221"	"Hs.390221"	"17"	"56634039"	"1"	"testes"	"testes"
"ENST00000582745"	"ENSG00000132199"	"ENOSF1"	"55556"	"Hs.672817"	"Hs.672817"	"18"	"670324"	"2"	"kidney_cortex/prostate_gland"	"kidney_cortex"
"ENST00000582754"	"ENSG00000108244"	"KRT23"	"25984"	"Hs.9029"	"Hs.9029"	"17"	"39078948"	"3"	"nipple_cross-section/salivary_gland/trachea"	"salivary_gland"
"ENST00000582770"	"ENSG00000105655"	"ISYNA1"	"51477"	"Hs.405873/Hs.744478"	"Hs.405873/Hs.744478"	"19"	"18545198"	"2"	"coronary_artery/testes"	"testes"
"ENST00000582795"	"ENSG00000154240"	"CEP112"	"201134"	"Hs.408676"	"Hs.408676"	"17"	"63631656"	"1"	"testes"	"testes"
"ENST00000582800"	"ENSG00000265763"	"ZNF488"	"118738"	"Hs.27788"	"Hs.27788"	"HG1211_PATCH"	"47860944"	"1"	"corpus_callosum/midbrain/medulla/nodose_nucleus/spinal_cord/subthalamic_nucleus"	"nodose_nucleus"
"ENST00000582811"	"ENSG00000105655"	"ISYNA1"	"51477"	"Hs.405873/Hs.744478"	"Hs.405873/Hs.744478"	"19"	"18545198"	"2"	"coronary_artery/testes"	"testes"
"ENST00000582832"	"ENSG00000011260"	"UTP18"	"51096"	"Hs.709327"	"Hs.709327"	"17"	"49337889"	"1"	"testes"	"testes"
"ENST00000582857"	"ENSG00000108641"	"B9D1"	"27077"	""	""	"17"	"19240867"	"1"	"testes"	"testes"
"ENST00000582873"	"ENSG00000170412"	"GPRC5C"	"55890"	"Hs.446438/Hs.610226"	"Hs.446438/Hs.610226"	"17"	"72420990"	"2"	"kidney_cortex/liver/kidney_medulla"	"kidney_medulla"
"ENST00000582880"	"ENSG00000167281"	"RBFOX3"	"146713"	"Hs.135229/Hs.668802"	"Hs.135229/Hs.668802"	"17"	"77085427"	"2"	"amygdala/putamen/accumbens/cerebellum/cerebral_cortex/frontal_lobe/hippocampus/hypothalamus/parietal_lobe/occipital_lobe/prostate_gland/temporal_lobe"	"cerebellum"
"ENST00000582894"	"ENSG00000167281"	"RBFOX3"	"146713"	"Hs.135229/Hs.668802"	"Hs.135229/Hs.668802"	"17"	"77085427"	"1"	"amygdala/putamen/accumbens/cerebellum/cerebral_cortex/frontal_lobe/hippocampus/parietal_lobe/occipital_lobe/temporal_lobe"	"cerebellum"
"ENST00000582900"	"ENSG00000169738"	"DCXR"	"51181"	""	""	"17"	"79993012"	"3"	"kidney_cortex/liver/prostate_gland"	"liver"
"ENST00000582935"	"ENSG00000265681"	"RPL17"	"100124516/26791/26790/6139"	""	""	"18"	"47014851"	"1"	"ovary"	"ovary"
"ENST00000582944"	"ENSG00000161513"	"FDXR"	"2232"	"Hs.69745"	"Hs.69745"	"17"	"72858619"	"1"	"adrenal_gland_cortex"	"adrenal_gland_cortex"
"ENST00000582992"	"ENSG00000206052"	"DOK6"	"220164"	"Hs.278285/Hs.661784/Hs.674248/Hs.685404"	"Hs.278285/Hs.661784/Hs.674248/Hs.685404"	"18"	"67068291"	"1"	"amygdala/hippocampus/parietal_lobe/temporal_lobe"	"hippocampus"
"ENST00000583022"	"ENSG00000171885"	"AQP4"	"361"	"Hs.593410/Hs.315369"	"Hs.593410/Hs.315369"	"18"	"24432002"	"3"	"amygdala/putamen/accumbens/cerebellum/corpus_callosum/cerebral_cortex/frontal_lobe/hippocampus/hypothalamus/midbrain/lung/medulla/parietal_lobe/nodose_nucleus/occipital_lobe/spinal_cord/skeletal_muscle/subthalamic_nucleus/substantia_nigra/temporal_lobe/thalamus/ventral_tegmental_area/vestibular_nuclei_superior"	"spinal_cord"
"ENST00000583035"	"ENSG00000265111"	"PDZK1"	"5174"	"Hs.444751/Hs.709809"	"Hs.444751/Hs.709809"	"HG1287_PATCH"	"146357400"	"2"	"kidney_cortex/liver/kidney_medulla"	"kidney_cortex"
"ENST00000583036"	"ENSG00000265681"	"RPL17"	"100124516/26791/26790/6139"	""	""	"18"	"47014851"	"1"	"ovary"	"ovary"
"ENST00000583046"	"ENSG00000134046"	"MBD2"	"8932"	"Hs.606026/Hs.25674"	"Hs.606026/Hs.25674"	"18"	"51679079"	"1"	"testes"	"testes"
"ENST00000583061"	"ENSG00000264719"	"HIST2H2BE"	"8349"	"Hs.2178"	"Hs.2178"	"HG1287_PATCH"	"150570875"	"1"	"prostate_gland"	"prostate_gland"
"ENST00000583088"	"ENSG00000184185"	"KCNJ12"	"100996843/100134444/3768"	"Hs.200629"	"Hs.200629"	"17"	"21279509"	"2"	"cerebellum/skeletal_muscle"	"cerebellum"
"ENST00000583097"	"ENSG00000136478"	"TEX2"	"55852"	"Hs.605961/Hs.175414"	"Hs.605961/Hs.175414"	"17"	"62224587"	"1"	"testes"	"testes"
"ENST00000583114"	"ENSG00000108387"	"SEPT4"	"5414"	"Hs.711299"	"Hs.711299"	"17"	"56597611"	"2"	"amygdala/putamen/accumbens/adrenal_gland_cortex/cerebellum/corpus_callosum/cerebral_cortex/frontal_lobe/hippocampus/hypothalamus/midbrain/medulla/parietal_lobe/nodose_nucleus/occipital_lobe/spinal_cord/subthalamic_nucleus/substantia_nigra/temporal_lobe/thalamus/ventral_tegmental_area/vestibular_nuclei_superior"	"nodose_nucleus"
"ENST00000583180"	"ENSG00000264547"	""	"NA"	""	""	"HG883_PATCH"	"26782771"	"2"	"kidney_cortex/testes"	"testes"
"ENST00000583205"	"ENSG00000011260"	"UTP18"	"51096"	"Hs.709327"	"Hs.709327"	"17"	"49337889"	"1"	"testes"	"testes"
"ENST00000583238"	"ENSG00000266359"	"AKR1C4"	"1109"	"Hs.567245"	"Hs.567245"	"HG871_PATCH"	"5237654"	"1"	"liver"	"liver"
"ENST00000583265"	"ENSG00000265434"	""	"3105"	"Hs.181244"	"Hs.181244"	"HG1322_PATCH"	"29902129"	"1"	"spleen"	"spleen"
"ENST00000583273"	"ENSG00000108387"	"SEPT4"	"5414"	"Hs.711299"	"Hs.711299"	"17"	"56597611"	"2"	"amygdala/putamen/accumbens/adrenal_gland_cortex/cerebellum/corpus_callosum/cerebral_cortex/frontal_lobe/hippocampus/hypothalamus/midbrain/medulla/parietal_lobe/nodose_nucleus/occipital_lobe/spinal_cord/subthalamic_nucleus/substantia_nigra/temporal_lobe/thalamus/ventral_tegmental_area/vestibular_nuclei_superior"	"nodose_nucleus"
"ENST00000583366"	"ENSG00000108622"	"ICAM2"	"3384"	""	""	"17"	"62079954"	"1"	"spleen"	"spleen"
"ENST00000583381"	"ENSG00000109084"	"TMEM97"	"27346"	"Hs.199695"	"Hs.199695"	"17"	"26646121"	"4"	"liver/ovary/stomach_pyloric/testes"	"testes"
"ENST00000583418"	"ENSG00000166347"	"CYB5A"	"1528"	"Hs.465413"	"Hs.465413"	"18"	"71920530"	"5"	"adipose_tissue_omental/adipose_tissue/adipose_tissue_subcutaneous/kidney_cortex/lung/liver/kidney_medulla/ovary"	"liver"
"ENST00000583443"	"ENSG00000141665"	"FBXO15"	"201456"	"Hs.664011/Hs.734532"	"Hs.664011/Hs.734532"	"18"	"71740588"	"1"	"testes"	"testes"
"ENST00000583458"	"ENSG00000167281"	"RBFOX3"	"146713"	"Hs.135229/Hs.668802"	"Hs.135229/Hs.668802"	"17"	"77085427"	"1"	"amygdala/putamen/accumbens/cerebellum/cerebral_cortex/frontal_lobe/hippocampus/parietal_lobe/occipital_lobe/temporal_lobe"	"cerebellum"
"ENST00000583466"	"ENSG00000154240"	"CEP112"	"201134"	"Hs.408676"	"Hs.408676"	"17"	"63631656"	"1"	"testes"	"testes"
"ENST00000583510"	"ENSG00000176809"	"LRRC37A3"	"101930430/374819"	"Hs.551962/Hs.640525/Hs.744758"	"Hs.551962/Hs.640525/Hs.744758"	"17"	"62850430"	"1"	"testes"	"testes"
"ENST00000583535"	"ENSG00000109063"	"MYH3"	"4621"	"Hs.440895"	"Hs.440895"	"17"	"10531843"	"1"	"esophagus"	"esophagus"
"ENST00000583538"	"ENSG00000109113"	"RAB34"	"100861437/83871"	"Hs.301853"	"Hs.301853"	"17"	"27041299"	"2"	"ovary/urethra"	"ovary"
"ENST00000583572"	"ENSG00000262747"	"AMZ2"	"51321"	"Hs.293560"	"Hs.293560"	"HG747_PATCH"	"66243690"	"1"	"testes"	"testes"
"ENST00000583600"	"ENSG00000173838"	"MARCH10"	"162333"	"Hs.665663/Hs.710548"	"Hs.665663/Hs.710548"	"17"	"60778675"	"1"	"testes"	"testes"
"ENST00000583637"	"ENSG00000265681"	"RPL17"	"100124516/26791/26790/6139"	""	""	"18"	"47014851"	"1"	"ovary"	"ovary"
"ENST00000583640"	"ENSG00000266796"	""	"NA"	""	""	"HG1322_PATCH"	"29849263"	"2"	"lung/spleen"	"spleen"
"ENST00000583653"	"ENSG00000262747"	"AMZ2"	"51321"	"Hs.293560"	"Hs.293560"	"HG747_PATCH"	"66243690"	"1"	"testes"	"testes"
"ENST00000583663"	"ENSG00000264606"	"CTSE"	"1510"	"Hs.644082"	"Hs.644082"	"HG1293_PATCH"	"206072825"	"1"	"stomach_cardiac/stomach_fundus/stomach_pyloric"	"stomach_pyloric"
"ENST00000583684"	"ENSG00000108622"	"ICAM2"	"3384"	""	""	"17"	"62079954"	"4"	"adipose_tissue_omental/lung/lymph_nodes/spleen"	"spleen"
"ENST00000583777"	"ENSG00000100300"	"TSPO"	"706"	""	""	"22"	"43547520"	"5"	"bone_marrow/esophagus/pharyngeal_mucosa/oral_mucosa/vulva"	"oral_mucosa"
"ENST00000583792"	"ENSG00000264872"	"MEST"	"4232"	"Hs.596119"	"Hs.596119"	"HG1308_PATCH"	"130126046"	"2"	"adipose_tissue_omental/adipose_tissue_subcutaneous/spleen"	"adipose_tissue_omental"
"ENST00000583811"	"ENSG00000186075"	"ZPBP2"	"124626"	"Hs.367245"	"Hs.367245"	"17"	"38024417"	"1"	"testes"	"testes"
"ENST00000583816"	"ENSG00000105655"	"ISYNA1"	"51477"	"Hs.405873/Hs.744478"	"Hs.405873/Hs.744478"	"19"	"18545198"	"2"	"coronary_artery/testes"	"testes"
"ENST00000583848"	"ENSG00000072778"	"ACADVL"	"37"	"Hs.569761/Hs.437178/Hs.610253"	"Hs.569761/Hs.437178/Hs.610253"	"17"	"7120444"	"2"	"adrenal_gland_cortex/liver"	"liver"
"ENST00000583850"	"ENSG00000072778"	"ACADVL"	"37"	"Hs.569761/Hs.437178/Hs.610253"	"Hs.569761/Hs.437178/Hs.610253"	"17"	"7120444"	"2"	"adrenal_gland_cortex/liver"	"liver"
"ENST00000583858"	"ENSG00000072778"	"ACADVL"	"37"	"Hs.569761/Hs.437178/Hs.610253"	"Hs.569761/Hs.437178/Hs.610253"	"17"	"7120444"	"2"	"adrenal_gland_cortex/liver"	"liver"
"ENST00000583867"	"ENSG00000262046"	"TMEM97"	"27346"	"Hs.199695"	"Hs.199695"	"HG883_PATCH"	"26646121"	"2"	"ovary/testes"	"testes"
"ENST00000583881"	"ENSG00000161513"	"FDXR"	"2232"	"Hs.69745"	"Hs.69745"	"17"	"72858619"	"1"	"adrenal_gland_cortex"	"adrenal_gland_cortex"
"ENST00000583917"	"ENSG00000161513"	"FDXR"	"2232"	"Hs.69745"	"Hs.69745"	"17"	"72858619"	"1"	"adrenal_gland_cortex"	"adrenal_gland_cortex"
"ENST00000583945"	"ENSG00000108395"	"TRIM37"	"4591"	"Hs.605697/Hs.579079"	"Hs.605697/Hs.579079"	"17"	"57059999"	"1"	"testes"	"testes"
"ENST00000583950"	"ENSG00000264538"	""	"NA"	"Hs.628886"	"Hs.628886"	"17"	"29036317"	"1"	"cerebellum"	"cerebellum"
"ENST00000583973"	"ENSG00000132199"	"ENOSF1"	"55556"	"Hs.672817"	"Hs.672817"	"18"	"670324"	"1"	"kidney_cortex"	"kidney_cortex"
"ENST00000584004"	"ENSG00000150656"	"CNDP1"	"84735"	"Hs.400613/Hs.631193/Hs.640886"	"Hs.400613/Hs.631193/Hs.640886"	"18"	"72201675"	"2"	"amygdala/putamen/accumbens/corpus_callosum/cerebral_cortex/frontal_lobe/hippocampus/hypothalamus/midbrain/medulla/liver/parietal_lobe/nodose_nucleus/occipital_lobe/spinal_cord/subthalamic_nucleus/substantia_nigra/temporal_lobe/thalamus/ventral_tegmental_area/vestibular_nuclei_superior"	"nodose_nucleus"
"ENST00000584021"	"ENSG00000154096"	"THY1"	"7070"	"Hs.644697/Hs.744179"	"Hs.644697/Hs.744179"	"11"	"119288090"	"3"	"amygdala/putamen/accumbens/dorsal_root_ganglia/cerebral_cortex/frontal_lobe/hippocampus/kidney_cortex/kidney_medulla/parietal_lobe/occipital_lobe/temporal_lobe"	"dorsal_root_ganglia"
"ENST00000584031"	"ENSG00000008283"	"CYB561"	"1534"	"Hs.355264/Hs.623628"	"Hs.355264/Hs.623628"	"17"	"61509665"	"1"	"prostate_gland"	"prostate_gland"
"ENST00000584049"	"ENSG00000176697"	"BDNF"	"627"	"Hs.502182/Hs.678259"	"Hs.502182/Hs.678259"	"11"	"27676440"	"1"	"saphenous_vein"	"saphenous_vein"
"ENST00000584073"	"ENSG00000167525"	"PROCA1"	"147011"	"Hs.207471/Hs.735201"	"Hs.207471/Hs.735201"	"17"	"27030215"	"1"	"testes"	"testes"
"ENST00000584079"	"ENSG00000189159"	"HN1"	"51155"	"Hs.532803"	"Hs.532803"	"17"	"73131343"	"4"	"esophagus/pharyngeal_mucosa/oral_mucosa/testes"	"testes"
"ENST00000584088"	"ENSG00000171885"	"AQP4"	"361"	"Hs.593410/Hs.315369"	"Hs.593410/Hs.315369"	"18"	"24432002"	"3"	"amygdala/putamen/accumbens/corpus_callosum/cerebral_cortex/frontal_lobe/hippocampus/hypothalamus/midbrain/lung/medulla/parietal_lobe/nodose_nucleus/occipital_lobe/spinal_cord/skeletal_muscle/subthalamic_nucleus/substantia_nigra/temporal_lobe/thalamus/ventral_tegmental_area/vestibular_nuclei_superior"	"spinal_cord"
"ENST00000584094"	"ENSG00000126861"	"OMG"	"101927057/4974"	"Hs.113874/Hs.671512/Hs.727035/Hs.729594/Hs.742059"	"Hs.113874/Hs.671512/Hs.727035/Hs.729594/Hs.742059"	"17"	"29599031"	"2"	"bronchus/trachea"	"bronchus"
"ENST00000584123"	"ENSG00000141295"	"SCRN2"	"90507"	"Hs.239718"	"Hs.239718"	"17"	"45915058"	"2"	"adipose_tissue_omental/kidney_cortex"	"adipose_tissue_omental"
"ENST00000584130"	"ENSG00000101782"	"RIOK3"	"8780"	"Hs.728452/Hs.745272"	"Hs.728452/Hs.745272"	"18"	"21032787"	"4"	"esophagus/pharyngeal_mucosa/oral_mucosa/testes"	"esophagus"
"ENST00000584198"	"ENSG00000263961"	"C1orf186"	"101929219/440712"	"Hs.606211/Hs.662248"	"Hs.606211/Hs.662248"	"HG1293_PATCH"	"206098792"	"2"	"endometrium/kidney_cortex/kidney_medulla"	"endometrium"
"ENST00000584217"	"ENSG00000179981"	"TSHZ1"	"10194"	"Hs.284217/Hs.743587"	"Hs.284217/Hs.743587"	"18"	"72922710"	"1"	"ovary"	"ovary"
"ENST00000584233"	"ENSG00000262747"	"AMZ2"	"51321"	"Hs.293560"	"Hs.293560"	"HG747_PATCH"	"66243690"	"1"	"testes"	"testes"
"ENST00000584234"	"ENSG00000108370"	"RGS9"	"8787"	"Hs.664380"	"Hs.664380"	"17"	"63133549"	"1"	"putamen/accumbens"	"putamen"
"ENST00000584241"	"ENSG00000266292"	"CPA5"	"93979"	"Hs.567642"	"Hs.567642"	"HG1308_PATCH"	"129984656"	"1"	"testes"	"testes"
"ENST00000584306"	"ENSG00000176809"	"LRRC37A3"	"101930430/374819"	"Hs.551962/Hs.640525/Hs.744758"	"Hs.551962/Hs.640525/Hs.744758"	"17"	"62850430"	"1"	"testes"	"testes"
"ENST00000584318"	"ENSG00000169738"	"DCXR"	"51181"	""	""	"17"	"79993012"	"3"	"kidney_cortex/liver/prostate_gland"	"liver"
"ENST00000584350"	"ENSG00000196704"	"AMZ2"	"51321"	"Hs.293560"	"Hs.293560"	"17"	"66243715"	"1"	"testes"	"testes"
"ENST00000584364"	"ENSG00000265681"	"RPL17"	"100124516/26791/26790/6139"	""	""	"18"	"47014851"	"1"	"ovary"	"ovary"
"ENST00000584379"	"ENSG00000136478"	"TEX2"	"55852"	"Hs.605961/Hs.175414"	"Hs.605961/Hs.175414"	"17"	"62224587"	"1"	"testes"	"testes"
"ENST00000584425"	"ENSG00000141665"	"FBXO15"	"201456"	"Hs.664011/Hs.734532"	"Hs.664011/Hs.734532"	"18"	"71740588"	"1"	"testes"	"testes"
"ENST00000584435"	"ENSG00000206052"	"DOK6"	"220164"	"Hs.278285/Hs.661784/Hs.674248/Hs.685404"	"Hs.278285/Hs.661784/Hs.674248/Hs.685404"	"18"	"67068291"	"1"	"amygdala/hippocampus/parietal_lobe/temporal_lobe"	"hippocampus"
"ENST00000584442"	"ENSG00000266249"	""	"11126"	""	""	"HG1287_PATCH"	"146414640"	"1"	"spleen"	"spleen"
"ENST00000584453"	"ENSG00000132199"	"ENOSF1"	"55556"	"Hs.672817"	"Hs.672817"	"18"	"670324"	"2"	"kidney_cortex/prostate_gland"	"kidney_cortex"
"ENST00000584488"	"ENSG00000108387"	"SEPT4"	"5414"	"Hs.711299"	"Hs.711299"	"17"	"56597611"	"1"	"corpus_callosum/nodose_nucleus"	"corpus_callosum"
"ENST00000584494"	"ENSG00000196704"	"AMZ2"	"51321"	"Hs.293560"	"Hs.293560"	"17"	"66243715"	"1"	"testes"	"testes"
"ENST00000584498"	"ENSG00000136478"	"TEX2"	"55852"	"Hs.605961/Hs.175414"	"Hs.605961/Hs.175414"	"17"	"62224587"	"1"	"testes"	"testes"
"ENST00000584567"	"ENSG00000141295"	"SCRN2"	"90507"	"Hs.239718"	"Hs.239718"	"17"	"45915058"	"2"	"adipose_tissue_omental/kidney_cortex"	"adipose_tissue_omental"
"ENST00000584580"	"ENSG00000141294"	"LRRC46"	"90506"	"Hs.130767"	"Hs.130767"	"17"	"45908993"	"3"	"bronchus/testes/trachea"	"testes"
"ENST00000584581"	"ENSG00000133313"	"CNDP2"	"55748"	"Hs.149185"	"Hs.149185"	"18"	"72163051"	"1"	"kidney_cortex/kidney_medulla"	"kidney_cortex"
"ENST00000584588"	"ENSG00000186075"	"ZPBP2"	"124626"	"Hs.367245"	"Hs.367245"	"17"	"38024417"	"1"	"testes"	"testes"
"ENST00000584646"	"ENSG00000132199"	"ENOSF1"	"55556"	"Hs.672817"	"Hs.672817"	"18"	"670324"	"1"	"kidney_cortex"	"kidney_cortex"
"ENST00000584699"	"ENSG00000121101"	"TEX14"	"56155"	"Hs.390221"	"Hs.390221"	"17"	"56634039"	"1"	"testes"	"testes"
"ENST00000584712"	"ENSG00000161960"	"EIF4A1"	"652966/652965/26781/1973"	"Hs.614792/Hs.716693/Hs.742408/Hs.742526"	"Hs.614792/Hs.716693/Hs.742408/Hs.742526"	"17"	"7476024"	"1"	"nipple_cross-section"	"nipple_cross-section"
"ENST00000584778"	"ENSG00000167281"	"RBFOX3"	"146713"	"Hs.135229/Hs.668802"	"Hs.135229/Hs.668802"	"17"	"77085427"	"1"	"amygdala/putamen/accumbens/cerebellum/cerebral_cortex/frontal_lobe/hippocampus/parietal_lobe/occipital_lobe/temporal_lobe"	"cerebellum"
"ENST00000584787"	"ENSG00000198795"	"ZNF521"	"25925"	"Hs.116935/Hs.625064"	"Hs.116935/Hs.625064"	"18"	"22641890"	"2"	"cerebellum/urethra"	"cerebellum"
"ENST00000584798"	"ENSG00000161960"	"EIF4A1"	"652966/652965/26781/1973"	"Hs.614792/Hs.716693/Hs.742408/Hs.742526"	"Hs.614792/Hs.716693/Hs.742408/Hs.742526"	"17"	"7476024"	"1"	"nipple_cross-section"	"nipple_cross-section"
"ENST00000584835"	"ENSG00000266292"	"CPA5"	"93979"	"Hs.567642"	"Hs.567642"	"HG1308_PATCH"	"129984656"	"1"	"testes"	"testes"
"ENST00000584836"	"ENSG00000196704"	"AMZ2"	"51321"	"Hs.293560"	"Hs.293560"	"17"	"66243715"	"1"	"testes"	"testes"
"ENST00000584837"	"ENSG00000196704"	"AMZ2"	"51321"	"Hs.293560"	"Hs.293560"	"17"	"66243715"	"1"	"testes"	"testes"
"ENST00000584877"	"ENSG00000263699"	"LAMA4"	"3910"	"Hs.654572"	"Hs.654572"	"HG1304_PATCH"	"112430063"	"1"	"cervix"	"cervix"
"ENST00000584885"	"ENSG00000266292"	"CPA5"	"93979"	"Hs.567642"	"Hs.567642"	"HG1308_PATCH"	"129984656"	"1"	"testes"	"testes"
"ENST00000584945"	"ENSG00000263699"	"LAMA4"	"3910"	"Hs.654572"	"Hs.654572"	"HG1304_PATCH"	"112430063"	"1"	"cervix"	"cervix"
"ENST00000584964"	"ENSG00000262747"	"AMZ2"	"51321"	"Hs.293560"	"Hs.293560"	"HG747_PATCH"	"66243690"	"1"	"testes"	"testes"
"ENST00000584970"	"ENSG00000109832"	"DDX25"	"29118"	"Hs.420263"	"Hs.420263"	"11"	"125773271"	"1"	"testes"	"testes"
"ENST00000584973"	"ENSG00000266118"	""	"NA"	""	""	"2"	"24347236"	"1"	"testes"	"testes"
"ENST00000585085"	"ENSG00000169738"	"DCXR"	"51181"	""	""	"17"	"79993012"	"3"	"kidney_cortex/liver/prostate_gland"	"liver"
"ENST00000585116"	"ENSG00000264872"	"MEST"	"4232"	"Hs.596119"	"Hs.596119"	"HG1308_PATCH"	"130126046"	"2"	"adipose_tissue_omental/adipose_tissue_subcutaneous/spleen"	"adipose_tissue_omental"
"ENST00000585128"	"ENSG00000132199"	"ENOSF1"	"55556"	"Hs.672817"	"Hs.672817"	"18"	"670324"	"1"	"kidney_cortex"	"kidney_cortex"
"ENST00000585156"	"ENSG00000264708"	""	"100996724/9659"	"Hs.641529/Hs.731111"	"Hs.641529/Hs.731111"	"HG1287_PATCH"	"149575878"	"2"	"skeletal_muscle/tongue_main_corpus"	"skeletal_muscle"
"ENST00000585159"	"ENSG00000141668"	"CBLN2"	"147381"	"Hs.569851/Hs.666273"	"Hs.569851/Hs.666273"	"18"	"70203915"	"1"	"cerebral_cortex/frontal_lobe/midbrain/parietal_lobe"	"parietal_lobe"
"ENST00000585162"	"ENSG00000091583"	"APOH"	"350"	"Hs.445358"	"Hs.445358"	"17"	"64208151"	"1"	"liver"	"liver"
"ENST00000585168"	"ENSG00000154240"	"CEP112"	"201134"	"Hs.408676"	"Hs.408676"	"17"	"63631656"	"1"	"testes"	"testes"
"ENST00000585182"	"ENSG00000005243"	"COPZ2"	"51226"	"Hs.408434"	"Hs.408434"	"17"	"46103533"	"1"	"saphenous_vein"	"saphenous_vein"
