"ensembl.transcript"	"ensembl.gene"	"gene.symbol"	"entrezID"	"refseqID"	"unigeneID"	"chrom"	"startsite"	"tiss.number"	"tissues"	"max.tissue"
"ENSMUST00000168302"	"ENSMUSG00000062939"	"Stat4"	"20849"	"Mm.1550"	"Mm.1550"	"1"	"51987148"	"1"	"testis"	"testis"
"ENSMUST00000168351"	"ENSMUSG00000037321"	"Tap1"	"21354"	"Mm.482076"	"Mm.482076"	"17"	"34187553"	"2"	"lymphnode/cd4+Tcell/cd8+Tcell/b220+bcell/thymus"	"b220+bcell"
"ENSMUST00000168372"	"ENSMUSG00000004364"	"Cul3"	"26554"	"Mm.399662/Mm.419541/Mm.456495"	"Mm.399662/Mm.419541/Mm.456495"	"1"	"80264923"	"1"	"testis"	"testis"
"ENSMUST00000168419"	"ENSMUSG00000024644"	"Cndp2"	"66054"	"Mm.29646"	"Mm.29646"	"18"	"84667470"	"3"	"kidney/smallintestine/blastocysts"	"kidney"
"ENSMUST00000168438"	"ENSMUSG00000038170"	"Pde4dip"	"83679"	"Mm.399444/Mm.488014"	"Mm.399444/Mm.488014"	"3"	"97689824"	"3"	"heart/snoutepidermis/tongueepidermis/skeletalmuscle"	"skeletalmuscle"
"ENSMUST00000168443"	"ENSMUSG00000027443"	"Cst12"	"69362"	"Mm.280779"	"Mm.280779"	"2"	"148789361"	"1"	"testis"	"testis"
"ENSMUST00000168461"	"ENSMUSG00000028793"	"Rnf19b"	"75234"	"Mm.259672/Mm.486170"	"Mm.259672/Mm.486170"	"4"	"129058271"	"1"	"testis"	"testis"
"ENSMUST00000168465"	"ENSMUSG00000001120"	"Pcbp3"	"59093"	"Mm.402064/Mm.486822"	"Mm.402064/Mm.486822"	"10"	"76761857"	"4"	"testis/olfactorybulb/dorsalrootganglion/retina/trigeminal"	"olfactorybulb"
"ENSMUST00000168485"	"ENSMUSG00000053093"	"Myh7"	"140781"	"Mm.414081/Mm.457983"	"Mm.414081/Mm.457983"	"14"	"54970688"	"1"	"skeletalmuscle"	"skeletalmuscle"
"ENSMUST00000168498"	"ENSMUSG00000031448"	"Adprhl1"	"234072"	"Mm.132785"	"Mm.132785"	"8"	"13235655"	"1"	"heart"	"heart"
"ENSMUST00000168500"	"ENSMUSG00000002297"	"Dbf4"	"27214"	"Mm.292470"	"Mm.292470"	"5"	"8396973"	"2"	"embryoday6.5/fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000168502"	"ENSMUSG00000042557"	"Sin3a"	"20466"	"Mm.15755"	"Mm.15755"	"9"	"57072040"	"2"	"fertilizedegg/oocyte"	"fertilizedegg"
"ENSMUST00000168505"	"ENSMUSG00000001120"	"Pcbp3"	"59093"	"Mm.402064/Mm.486822"	"Mm.402064/Mm.486822"	"10"	"76761857"	"4"	"testis/olfactorybulb/dorsalrootganglion/retina/trigeminal"	"olfactorybulb"
"ENSMUST00000168533"	"ENSMUSG00000033327"	"Tnxb"	"81877"	"Mm.290527"	"Mm.290527"	"17"	"34670535"	"1"	"digits"	"digits"
"ENSMUST00000168584"	"ENSMUSG00000021916"	"Glt8d1"	"76485"	"Mm.8766"	"Mm.8766"	"14"	"31001393"	"2"	"testis/oocyte"	"testis"
"ENSMUST00000168631"	"ENSMUSG00000026991"	"Pkp4"	"227937"	"Mm.260938/Mm.392154/Mm.486344"	"Mm.260938/Mm.392154/Mm.486344"	"2"	"59160850"	"2"	"spinalcordlower/oocyte"	"spinalcordlower"
"ENSMUST00000168664"	"ENSMUSG00000028520"	"4921539E11Rik"	"70941"	"Mm.158501"	"Mm.158501"	"4"	"103230445"	"1"	"testis"	"testis"
"ENSMUST00000168678"	"ENSMUSG00000042557"	"Sin3a"	"20466"	"Mm.15755"	"Mm.15755"	"9"	"57072040"	"2"	"fertilizedegg/oocyte"	"fertilizedegg"
"ENSMUST00000168704"	"ENSMUSG00000003153"	"Slc2a3"	"20527"	"Mm.395108/Mm.405787/Mm.471802/Mm.484362"	"Mm.395108/Mm.405787/Mm.471802/Mm.484362"	"6"	"122727809"	"2"	"testis/embryoday6.5/embryoday7.5/embryoday8.5/embryoday9.5/blastocysts"	"embryoday8.5"
"ENSMUST00000168708"	"ENSMUSG00000024734"	"Zp1"	"22786"	"Mm.24767"	"Mm.24767"	"19"	"10914287"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000168720"	"ENSMUSG00000033159"	"Cnppd1"	"69171"	"Mm.28193"	"Mm.28193"	"1"	"75134554"	"1"	"fertilizedegg"	"fertilizedegg"
"ENSMUST00000168725"	"ENSMUSG00000000628"	"Hk2"	"15277"	"Mm.255848/Mm.441580/Mm.469167"	"Mm.255848/Mm.441580/Mm.469167"	"6"	"82725025"	"5"	"heart/retina/embryoday6.5/blastocysts/tongueepidermis/skeletalmuscle"	"blastocysts"
"ENSMUST00000168729"	"ENSMUSG00000022218"	"Tgm1"	"21816"	"Mm.41964"	"Mm.41964"	"14"	"55700009"	"1"	"tongueepidermis"	"tongueepidermis"
"ENSMUST00000168782"	"ENSMUSG00000021922"	"Itih4"	"16427"	"Mm.34819/Mm.415981"	"Mm.34819/Mm.415981"	"14"	"30886476"	"1"	"liver"	"liver"
"ENSMUST00000168797"	"ENSMUSG00000079012"	"Serpina3m"	"20717"	"Mm.395085/Mm.482078"	"Mm.395085/Mm.482078"	"12"	"104338486"	"1"	"liver"	"liver"
"ENSMUST00000168815"	"ENSMUSG00000044678"	"Ly6k"	"76486"	"Mm.467183"	"Mm.467183"	"15"	"74796874"	"1"	"testis"	"testis"
"ENSMUST00000168837"	"ENSMUSG00000055403"	"4933427D06Rik"	"232217"	"Mm.281744/Mm.412594"	"Mm.281744/Mm.412594"	"6"	"88950683"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000168864"	"ENSMUSG00000037206"	"Islr"	"26968"	"Mm.367887/Mm.491134"	"Mm.367887/Mm.491134"	"9"	"58156265"	"1"	"umbilicalcord"	"umbilicalcord"
"ENSMUST00000168871"	"ENSMUSG00000045034"	"Ankrd34b"	"218440"	"Mm.213623/Mm.405128"	"Mm.213623/Mm.405128"	"13"	"92425896"	"1"	"substantianigra"	"substantianigra"
"ENSMUST00000168884"	"ENSMUSG00000001249"	"Hpn"	"15451"	"Mm.19182/Mm.491239"	"Mm.19182/Mm.491239"	"7"	"31098725"	"2"	"kidney/liver"	"liver"
"ENSMUST00000168890"	"ENSMUSG00000042834"	"Nrep"	"27528"	"Mm.407415/Mm.470341/Mm.471084"	"Mm.407415/Mm.470341/Mm.471084"	"18"	"33437019"	"1"	"cerebellum"	"cerebellum"
"ENSMUST00000168910"	"ENSMUSG00000029530"	"Ccr9"	"12769"	"Mm.440604"	"Mm.440604"	"9"	"123678439"	"1"	"thymus"	"thymus"
"ENSMUST00000168967"	"ENSMUSG00000028273"	"Pdlim5"	"56376"	"Mm.405526/Mm.409710/Mm.413081"	"Mm.405526/Mm.409710/Mm.413081"	"3"	"142239586"	"4"	"heart/bone/tongueepidermis/skeletalmuscle"	"skeletalmuscle"
"ENSMUST00000168971"	"ENSMUSG00000001416"	"Cct3"	"12462"	"Mm.256034/Mm.394384/Mm.454079/Mm.469258"	"Mm.256034/Mm.394384/Mm.454079/Mm.469258"	"3"	"88297116"	"1"	"embryoday6.5/blastocysts"	"blastocysts"
"ENSMUST00000168992"	"ENSMUSG00000051359"	"Ncald"	"52589"	"Mm.283370/Mm.472945"	"Mm.283370/Mm.472945"	"15"	"37366175"	"1"	"dorsalstriatum/cortex/frontalcortex/hippocampus/amygdala/preoptic"	"amygdala"
"ENSMUST00000169003"	"ENSMUSG00000032387"	"Rbpms2"	"71973/100041680"	"Mm.29148/Mm.405833/Mm.488373"	"Mm.29148/Mm.405833/Mm.488373"	"9"	"65629648"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000169009"	"ENSMUSG00000002603"	"Tgfb1"	"21803"	""	""	"7"	"25687002"	"2"	"lymphnode/bone"	"bone"
"ENSMUST00000169032"	"ENSMUSG00000025950"	"Idh1"	"15926"	"Mm.9925"	"Mm.9925"	"1"	"65158616"	"5"	"adrenalgland/bladder/kidney/liver/ovary"	"kidney"
"ENSMUST00000169041"	"ENSMUSG00000035852"	"Misp"	"78906"	"Mm.33087"	"Mm.33087"	"10"	"79821021"	"1"	"largeintestine"	"largeintestine"
"ENSMUST00000169047"	"ENSMUSG00000027690"	"Slc2a2"	"20526"	"Mm.18443/Mm.399808"	"Mm.18443/Mm.399808"	"3"	"28697903"	"3"	"kidney/liver/smallintestine"	"smallintestine"
"ENSMUST00000169057"	"ENSMUSG00000026115"	"Vwa3b"	"NA"	"Mm.487194"	"Mm.487194"	"1"	"37153844"	"1"	"testis"	"testis"
"ENSMUST00000169074"	"ENSMUSG00000021068"	"Nin"	"18080"	"Mm.244047/Mm.402700"	"Mm.244047/Mm.402700"	"12"	"70011435"	"1"	"oocyte"	"oocyte"
"ENSMUST00000169082"	"ENSMUSG00000044217"	"Aqp5"	"11830"	"Mm.45580/Mm.475366"	"Mm.45580/Mm.475366"	"15"	"99590849"	"5"	"salivarygland/vomeralnasalorgan(VMO)/medialolfactoryepithelium(MOE)/lung/retina/thyroid"	"retina"
"ENSMUST00000169088"	"ENSMUSG00000002900"	"Lamb1"	"16777"	"Mm.172674"	"Mm.172674"	"12"	"31265234"	"3"	"embryoday6.5/embryoday7.5/fertilizedegg/oocyte/blastocysts"	"oocyte"
"ENSMUST00000169094"	"ENSMUSG00000029405"	"G3bp2"	"23881"	"Mm.290530/Mm.473827/Mm.474044"	"Mm.290530/Mm.473827/Mm.474044"	"5"	"92052146"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000169099"	"ENSMUSG00000049134"	"Nrap"	"18175"	"Mm.386769/Mm.469682"	"Mm.386769/Mm.469682"	"19"	"56320035"	"3"	"heart/tongueepidermis/skeletalmuscle"	"skeletalmuscle"
"ENSMUST00000169108"	"ENSMUSG00000022565"	"Plec"	"18810"	"Mm.234912/Mm.418021"	"Mm.234912/Mm.418021"	"15"	"76170974"	"1"	"snoutepidermis"	"snoutepidermis"
"ENSMUST00000169109"	"ENSMUSG00000047507"	"Baiap3"	"545192"	"Mm.475557"	"Mm.475557"	"17"	"25242659"	"1"	"preoptic"	"preoptic"
"ENSMUST00000169169"	"ENSMUSG00000091898"	"Tnnc1"	"21924"	""	""	"14"	"31208312"	"3"	"heart/bone/embryoday6.5/skeletalmuscle"	"heart"
"ENSMUST00000169197"	"ENSMUSG00000015112"	"Slc25a13"	"50799"	"Mm.24513/Mm.412376"	"Mm.24513/Mm.412376"	"6"	"6041218"	"1"	"liver"	"liver"
"ENSMUST00000169200"	"ENSMUSG00000024158"	"Hagh"	"14651"	"Mm.43784"	"Mm.43784"	"17"	"24840143"	"1"	"liver"	"liver"
"ENSMUST00000169211"	"ENSMUSG00000028523"	"Tctex1d1"	"67344"	"Mm.111346"	"Mm.111346"	"4"	"102986379"	"1"	"testis"	"testis"
"ENSMUST00000169212"	"ENSMUSG00000054252"	"Fgfr3"	"14184"	"Mm.6904/Mm.395258/Mm.488649"	"Mm.6904/Mm.395258/Mm.488649"	"5"	"33721724"	"2"	"lung/digits/snoutepidermis"	"snoutepidermis"
"ENSMUST00000169230"	"ENSMUSG00000007034"	"Slc44a4"	"70129"	"Mm.183126"	"Mm.183126"	"17"	"34914466"	"2"	"largeintestine/blastocysts"	"largeintestine"
"ENSMUST00000169264"	"ENSMUSG00000020286"	"1700093K21Rik"	"67358"	"Mm.87328"	"Mm.87328"	"11"	"23516203"	"1"	"testis"	"testis"
"ENSMUST00000169308"	"ENSMUSG00000025731"	"0610011F06Rik"	"68347"	""	""	"17"	"25875464"	"1"	"kidney"	"kidney"
"ENSMUST00000169309"	"ENSMUSG00000035351"	"Nup37"	"69736/634555"	""	""	"10"	"88146992"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000169329"	"ENSMUSG00000048910"	"Fam220a"	"67238"	"Mm.317794/Mm.383219/Mm.412401"	"Mm.317794/Mm.383219/Mm.412401"	"5"	"143548706"	"1"	"testis"	"testis"
"ENSMUST00000169345"	"ENSMUSG00000009394"	"Syn2"	"20965"	"Mm.408507/Mm.441431/Mm.466323"	"Mm.408507/Mm.441431/Mm.466323"	"6"	"115134902"	"1"	"dorsalstriatum/cortex/frontalcortex/hippocampus/substantianigra/amygdala/hypothalamus/preoptic"	"amygdala"
"ENSMUST00000169353"	"ENSMUSG00000031788"	"Kifc3"	"16582"	"Mm.378951"	"Mm.378951"	"8"	"95099832"	"1"	"oocyte"	"oocyte"
"ENSMUST00000169365"	"ENSMUSG00000004032"	"Gstm5"	"14866"	"Mm.467424"	"Mm.467424"	"3"	"107895821"	"3"	"testis/fertilizedegg/oocyte"	"testis"
"ENSMUST00000169385"	"ENSMUSG00000022246"	"Rai14"	"75646"	"Mm.212395"	"Mm.212395"	"15"	"10568979"	"1"	"blastocysts"	"blastocysts"
"ENSMUST00000169396"	"ENSMUSG00000073245"	"Gm14819"	"22526/100039240/100039324/100039377/100039467/100039550/100039585/100042144/100042175"	"Mm.426114/Mm.458011"	"Mm.426114/Mm.458011"	"X"	"35404183"	"1"	"testis"	"testis"
"ENSMUST00000169437"	"ENSMUSG00000070436"	"Serpinh1"	"12406"	"Mm.22708"	"Mm.22708"	"7"	"99345375"	"4"	"uterus/umbilicalcord/placenta/embryoday9.5/ovary"	"umbilicalcord"
"ENSMUST00000169438"	"ENSMUSG00000022565"	"Plec"	"18810"	"Mm.234912/Mm.418021"	"Mm.234912/Mm.418021"	"15"	"76170974"	"1"	"snoutepidermis"	"snoutepidermis"
"ENSMUST00000169480"	"ENSMUSG00000023927"	"Satb1"	"20230"	"Mm.311655/Mm.396994"	"Mm.311655/Mm.396994"	"17"	"51736187"	"1"	"thymus"	"thymus"
"ENSMUST00000169486"	"ENSMUSG00000010476"	"Ebf3"	"13593"	"Mm.258708"	"Mm.258708"	"7"	"137193673"	"1"	"medialolfactoryepithelium(MOE)"	"medialolfactoryepithelium(MOE)"
"ENSMUST00000169546"	"ENSMUSG00000035640"	"Dos"	"100503659"	"Mm.485395"	"Mm.485395"	"10"	"80130451"	"1"	"substantianigra/hypothalamus/preoptic"	"preoptic"
"ENSMUST00000169560"	"ENSMUSG00000069808"	"Fam57a"	"116972"	"Mm.188413"	"Mm.188413"	"11"	"76179671"	"2"	"tongueepidermis/trachea"	"tongueepidermis"
"ENSMUST00000169570"	"ENSMUSG00000030970"	"Ctbp2"	"13017"	"Mm.246240"	"Mm.246240"	"7"	"132987563"	"3"	"fertilizedegg/oocyte/blastocysts"	"oocyte"
"ENSMUST00000169571"	"ENSMUSG00000064179"	"Tnnt1"	"21955"	""	""	"7"	"4504570"	"3"	"bone/brownfat/skeletalmuscle"	"skeletalmuscle"
"ENSMUST00000169575"	"ENSMUSG00000062154"	"Tex33"	"73376"	"Mm.73222"	"Mm.73222"	"15"	"78378400"	"1"	"testis"	"testis"
"ENSMUST00000169584"	"ENSMUSG00000040413"	"Timd2"	"171284"	"Mm.234654/Mm.394859"	"Mm.234654/Mm.394859"	"11"	"46668960"	"1"	"blastocysts"	"blastocysts"
"ENSMUST00000169622"	"ENSMUSG00000029028"	"Lrrc47"	"72946"	"Mm.260690/Mm.474341"	"Mm.260690/Mm.474341"	"4"	"154011731"	"2"	"fertilizedegg/oocyte"	"fertilizedegg"
"ENSMUST00000169626"	"ENSMUSG00000051851"	"Cxx1c"	"72865"	""	""	"X"	"53607922"	"1"	"substantianigra/hypothalamus/spinalcordlower/preoptic"	"preoptic"
"ENSMUST00000169658"	"ENSMUSG00000034913"	"Spert"	"67926"	"Mm.23361"	"Mm.23361"	"14"	"75582834"	"1"	"testis"	"testis"
"ENSMUST00000169668"	"ENSMUSG00000024085"	"Man2a1"	"17158"	"Mm.2433"	"Mm.2433"	"17"	"64600736"	"2"	"adrenalgland/prostate"	"prostate"
"ENSMUST00000169673"	"ENSMUSG00000024989"	"Cep55"	"74107"	"Mm.9916"	"Mm.9916"	"19"	"38055025"	"2"	"fertilizedegg/oocyte"	"fertilizedegg"
"ENSMUST00000169712"	"ENSMUSG00000019992"	"Mtfr2"	"71804"	"Mm.262151/Mm.412583"	"Mm.262151/Mm.412583"	"10"	"20347819"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000169714"	"ENSMUSG00000022565"	"Plec"	"18810"	"Mm.234912/Mm.418021"	"Mm.234912/Mm.418021"	"15"	"76170974"	"1"	"snoutepidermis"	"snoutepidermis"
"ENSMUST00000169748"	"ENSMUSG00000031788"	"Kifc3"	"16582"	"Mm.378951"	"Mm.378951"	"8"	"95099832"	"1"	"oocyte"	"oocyte"
"ENSMUST00000169776"	"ENSMUSG00000002100"	"Mybpc3"	"17868"	"Mm.10728"	"Mm.10728"	"2"	"91118144"	"1"	"heart"	"heart"
"ENSMUST00000169783"	"ENSMUSG00000054477"	"Kcnn2"	"140492"	"Mm.398758/Mm.416038/Mm.451471/Mm.458654"	"Mm.398758/Mm.416038/Mm.451471/Mm.458654"	"18"	"45268860"	"1"	"adrenalgland"	"adrenalgland"
"ENSMUST00000169786"	"ENSMUSG00000055322"	"Tns1"	"21961"	"Mm.309975"	"Mm.309975"	"1"	"73910231"	"1"	"lung"	"lung"
"ENSMUST00000169825"	"ENSMUSG00000055022"	"Cntn1"	"12805"	"Mm.4911/Mm.401243/Mm.470343"	"Mm.4911/Mm.401243/Mm.470343"	"15"	"92051165"	"2"	"cerebellum/cortex/frontalcortex/substantianigra/dorsalrootganglion/amygdala/trigeminal/hypothalamus/spinalcordlower/spinalcordupper/preoptic"	"trigeminal"
"ENSMUST00000169833"	"ENSMUSG00000017832"	"Hspb9"	"75482"	""	""	"11"	"100713850"	"1"	"testis"	"testis"
"ENSMUST00000169849"	"ENSMUSG00000047129"	"1700113H08Rik"	"76640"	"Mm.78423"	"Mm.78423"	"10"	"87058046"	"1"	"testis"	"testis"
"ENSMUST00000169869"	"ENSMUSG00000022212"	"Cpne6"	"12891"	"Mm.5249"	"Mm.5249"	"14"	"55510445"	"2"	"hippocampus/olfactorybulb/dorsalrootganglion/amygdala/trigeminal"	"dorsalrootganglion"
"ENSMUST00000169897"	"ENSMUSG00000038843"	"Gcnt1"	"14537"	"Mm.244825/Mm.470534"	"Mm.244825/Mm.470534"	"19"	"17326141"	"1"	"kidney"	"kidney"
"ENSMUST00000169909"	"ENSMUSG00000027777"	"Schip1"	"30953/100505386"	"Mm.331064/Mm.465872"	"Mm.331064/Mm.465872"	"3"	"68064802"	"1"	"cerebellum/cortex/frontalcortex/hippocampus/amygdala"	"amygdala"
"ENSMUST00000169948"	"ENSMUSG00000029397"	"Rchy1"	"68098"	"Mm.159453"	"Mm.159453"	"5"	"91948904"	"2"	"fertilizedegg/oocyte"	"fertilizedegg"
"ENSMUST00000170000"	"ENSMUSG00000042396"	"Rbm7"	"67010"	"Mm.415808/Mm.471024"	"Mm.415808/Mm.471024"	"9"	"48488709"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000170033"	"ENSMUSG00000049717"	"Lig4"	"319583"	"Mm.80584/Mm.421911"	"Mm.80584/Mm.421911"	"8"	"9970020"	"2"	"oocyte/thymus"	"oocyte"
"ENSMUST00000170058"	"ENSMUSG00000004032"	"Gstm5"	"14866"	"Mm.467424"	"Mm.467424"	"3"	"107895821"	"3"	"testis/fertilizedegg/oocyte"	"testis"
"ENSMUST00000170086"	"ENSMUSG00000037321"	"Tap1"	"21354"	"Mm.482076"	"Mm.482076"	"17"	"34187553"	"2"	"lymphnode/cd4+Tcell/cd8+Tcell/b220+bcell/thymus"	"b220+bcell"
"ENSMUST00000170141"	"ENSMUSG00000031697"	"Orc6"	"56452"	"Mm.29709/Mm.398482"	"Mm.29709/Mm.398482"	"8"	"85299632"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000170155"	"ENSMUSG00000022212"	"Cpne6"	"12891"	"Mm.5249"	"Mm.5249"	"14"	"55510445"	"2"	"hippocampus/olfactorybulb/dorsalrootganglion/amygdala/trigeminal"	"dorsalrootganglion"
"ENSMUST00000170161"	"ENSMUSG00000015452"	"Ager"	"11596"	"Mm.3383"	"Mm.3383"	"17"	"34597862"	"1"	"lung"	"lung"
"ENSMUST00000170167"	"ENSMUSG00000052033"	"Pfdn4"	"109054"	"Mm.399311"	"Mm.399311"	"2"	"170496428"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000170188"	"ENSMUSG00000021009"	"Ptpn21"	"24000"	"Mm.4420/Mm.394539/Mm.407619"	"Mm.4420/Mm.394539/Mm.407619"	"12"	"98676741"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000170204"	"ENSMUSG00000039661"	"Dusp26"	"66959"	"Mm.23916"	"Mm.23916"	"8"	"31089471"	"2"	"pituitary/dorsalrootganglion/hypothalamus"	"dorsalrootganglion"
"ENSMUST00000170217"	"ENSMUSG00000026245"	"Farsb"	"23874"	"Mm.28922/Mm.447792"	"Mm.28922/Mm.447792"	"1"	"78417958"	"2"	"fertilizedegg/oocyte"	"fertilizedegg"
"ENSMUST00000170219"	"ENSMUSG00000035640"	"Dos"	"100503659"	"Mm.485395"	"Mm.485395"	"10"	"80130451"	"1"	"substantianigra/hypothalamus/preoptic"	"preoptic"
"ENSMUST00000170239"	"ENSMUSG00000002500"	"Rpl3l"	"66211"	"Mm.46198"	"Mm.46198"	"17"	"24727820"	"3"	"heart/snoutepidermis/tongueepidermis/skeletalmuscle"	"skeletalmuscle"
"ENSMUST00000170268"	"ENSMUSG00000091898"	"Tnnc1"	"21924"	""	""	"14"	"31208312"	"3"	"heart/bone/embryoday6.5/skeletalmuscle"	"heart"
"ENSMUST00000170295"	"ENSMUSG00000046337"	"Fam178b"	"381337"	"Mm.17413"	"Mm.17413"	"1"	"36562694"	"1"	"testis"	"testis"
"ENSMUST00000170296"	"ENSMUSG00000003824"	"Syce2"	"71846"	"Mm.438903/Mm.451910"	"Mm.438903/Mm.451910"	"8"	"84872111"	"3"	"testis/fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000170315"	"ENSMUSG00000030528"	"Blm"	"12144"	"Mm.12932"	"Mm.12932"	"7"	"80454993"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000170318"	"ENSMUSG00000031553"	"Adam3"	"11497"	"Mm.5168"	"Mm.5168"	"8"	"24677225"	"1"	"testis"	"testis"
"ENSMUST00000170361"	"ENSMUSG00000028273"	"Pdlim5"	"56376"	"Mm.405526/Mm.409710/Mm.413081"	"Mm.405526/Mm.409710/Mm.413081"	"3"	"142239586"	"4"	"heart/bone/tongueepidermis/skeletalmuscle"	"skeletalmuscle"
"ENSMUST00000170371"	"ENSMUSG00000005553"	"Atp4a"	"11944"	"Mm.12821"	"Mm.12821"	"7"	"30712209"	"1"	"stomach"	"stomach"
"ENSMUST00000170392"	"ENSMUSG00000079563"	"Pglyrp2"	"57757"	"Mm.86752/Mm.486741"	"Mm.86752/Mm.486741"	"17"	"32413100"	"1"	"liver"	"liver"
"ENSMUST00000170415"	"ENSMUSG00000006522"	"Itih3"	"16426"	"Mm.4517"	"Mm.4517"	"14"	"30908573"	"2"	"liver/substantianigra/hypothalamus/spinalcordlower/spinalcordupper/preoptic"	"preoptic"
"ENSMUST00000170517"	"ENSMUSG00000034263"	"Vwa9"	"69882"	"Mm.272616"	"Mm.272616"	"9"	"64960832"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000170588"	"ENSMUSG00000020439"	"Smtn"	"29856"	"Mm.188516"	"Mm.188516"	"11"	"3517523"	"1"	"bladder"	"bladder"
"ENSMUST00000170638"	"ENSMUSG00000007122"	"Casq1"	"12372"	"Mm.12829"	"Mm.12829"	"1"	"172209894"	"3"	"epidermis/bone/skeletalmuscle"	"skeletalmuscle"
"ENSMUST00000170643"	"ENSMUSG00000068048"	"Rhox9"	"104384"	"Mm.156958"	"Mm.156958"	"X"	"37899097"	"1"	"placenta"	"placenta"
"ENSMUST00000170651"	"ENSMUSG00000033826"	"Dnah8"	"13417"	"Mm.426017"	"Mm.426017"	"17"	"30624354"	"1"	"testis"	"testis"
"ENSMUST00000170693"	"ENSMUSG00000091896"	"Ube2d2a"	"56550"	"Mm.398417/Mm.471327"	"Mm.398417/Mm.471327"	"18"	"35771559"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000170695"	"ENSMUSG00000049100"	"Pcdh10"	"18526"	"Mm.242644/Mm.397953"	"Mm.242644/Mm.397953"	"3"	"45378398"	"1"	"cortex/olfactorybulb/amygdala/hypothalamus/preoptic"	"amygdala"
"ENSMUST00000170716"	"ENSMUSG00000060600"	"Eno3"	"13808"	"Mm.251322/Mm.491711/Mm.491763"	"Mm.251322/Mm.491711/Mm.491763"	"11"	"70657202"	"5"	"heart/prostate/epidermis/bone/snoutepidermis/tongueepidermis/skeletalmuscle"	"skeletalmuscle"
"ENSMUST00000170723"	"ENSMUSG00000023918"	"Gpr115"	"78249"	"Mm.66217"	"Mm.66217"	"17"	"42656891"	"1"	"digits"	"digits"
"ENSMUST00000170753"	"ENSMUSG00000054474"	"Thnsl2"	"232078"	"Mm.37547/Mm.427276"	"Mm.37547/Mm.427276"	"6"	"71128166"	"1"	"kidney"	"kidney"
"ENSMUST00000170788"	"ENSMUSG00000027777"	"Schip1"	"30953/100505386"	"Mm.331064/Mm.465872"	"Mm.331064/Mm.465872"	"3"	"68064802"	"1"	"cerebellum/cortex/frontalcortex/hippocampus/amygdala"	"amygdala"
"ENSMUST00000170795"	"ENSMUSG00000001150"	"Mcm3ap"	"54387"	"Mm.30098/Mm.406977"	"Mm.30098/Mm.406977"	"10"	"76468971"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000170802"	"ENSMUSG00000024277"	"Mapre2"	"212307"	"Mm.132237/Mm.472593/Mm.488872"	"Mm.132237/Mm.472593/Mm.488872"	"18"	"23752333"	"2"	"cerebellum/cortex/olfactorybulb/substantianigra/dorsalrootganglion/amygdala/preoptic"	"dorsalrootganglion"
"ENSMUST00000170805"	"ENSMUSG00000022871"	"Fetub"	"59083"	"Mm.28461"	"Mm.28461"	"16"	"22918382"	"4"	"liver/vomeralnasalorgan(VMO)/medialolfactoryepithelium(MOE)/tongueepidermis/trachea"	"vomeralnasalorgan(VMO)"
"ENSMUST00000170832"	"ENSMUSG00000064156"	"Prol1"	"17830"	""	""	"5"	"88317312"	"3"	"cortex/prostate/thyroid"	"thyroid"
"ENSMUST00000170856"	"ENSMUSG00000027857"	"Tshb"	"22094"	""	""	"3"	"102777398"	"1"	"pituitary"	"pituitary"
"ENSMUST00000170921"	"ENSMUSG00000021492"	"F12"	"58992"	"Mm.42224"	"Mm.42224"	"13"	"55417958"	"1"	"liver"	"liver"
"ENSMUST00000170926"	"ENSMUSG00000032698"	"Lmo2"	"16909"	"Mm.29266/Mm.401119"	"Mm.29266/Mm.401119"	"2"	"103957986"	"1"	"bone/b220+bcell"	"b220+bcell"
"ENSMUST00000170947"	"ENSMUSG00000032057"	"4833427G06Rik"	"235345"	"Mm.444755"	"Mm.444755"	"9"	"51081313"	"1"	"testis"	"testis"
"ENSMUST00000170954"	"ENSMUSG00000035165"	"Kcne3"	"57442"	"Mm.282386"	"Mm.282386"	"7"	"100176670"	"1"	"largeintestine"	"largeintestine"
"ENSMUST00000170992"	"ENSMUSG00000021000"	"Ctage5"	"217615"	"Mm.244118/Mm.400880"	"Mm.244118/Mm.400880"	"12"	"59129720"	"1"	"oocyte"	"oocyte"
